freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.272968750000000000e+08,-1.451110903497599054e+02,-2.100000000000000000e+02,-1.460188636995073068e+02
-2.271750000000000000e+08,-1.495614255957649448e+02,-2.100000000000000000e+02,-1.506132959642542346e+02
-2.270531250000000000e+08,-1.535169081420184511e+02,-2.100000000000000000e+02,-1.539146950271328080e+02
-2.269312500000000000e+08,-1.518449327465773422e+02,-2.100000000000000000e+02,-1.516588643985131739e+02
-2.268093750000000000e+08,-1.488226185131389343e+02,-2.100000000000000000e+02,-1.488192100710576824e+02
-2.266875000000000000e+08,-1.466507468578047906e+02,-2.100000000000000000e+02,-1.468244043285125713e+02
-2.265656250000000000e+08,-1.450852333055962617e+02,-2.100000000000000000e+02,-1.453661567669596479e+02
-2.264437500000000000e+08,-1.439328438477782868e+02,-2.100000000000000000e+02,-1.442579362179293412e+02
-2.263218750000000000e+08,-1.431465461506323891e+02,-2.100000000000000000e+02,-1.434701939179330452e+02
-2.262000000000000000e+08,-1.427088922683013266e+02,-2.100000000000000000e+02,-1.430103074522258453e+02
-2.260781250000000000e+08,-1.425727462635950076e+02,-2.100000000000000000e+02,-1.428574867122007959e+02
-2.259562500000000000e+08,-1.426894839466484086e+02,-2.100000000000000000e+02,-1.429838132362754095e+02
-2.258343750000000000e+08,-1.430889286692173528e+02,-2.100000000000000000e+02,-1.434237962589194808e+02
-2.257125000000000000e+08,-1.439192872941778774e+02,-2.100000000000000000e+02,-1.443099132727916185e+02
-2.255906250000000000e+08,-1.453765559535320904e+02,-2.100000000000000000e+02,-1.458042702569650544e+02
-2.254687500000000000e+08,-1.474741948517064998e+02,-2.100000000000000000e+02,-1.478621547411167967e+02
-2.253468750000000000e+08,-1.492906308596715803e+02,-2.100000000000000000e+02,-1.495508211805877181e+02
-2.252250000000000000e+08,-1.482013461392613181e+02,-2.100000000000000000e+02,-1.484731588019213007e+02
-2.251031250000000000e+08,-1.439991641737762222e+02,-2.100000000000000000e+02,-1.442445282212888458e+02
-2.249812500000000000e+08,-1.391247721268086650e+02,-2.100000000000000000e+02,-1.392573361884404619e+02
-2.248593750000000000e+08,-1.347518217359671553e+02,-2.100000000000000000e+02,-1.348146782291431123e+02
-2.247375000000000000e+08,-1.311629485266297195e+02,-2.100000000000000000e+02,-1.311999796860448271e+02
-2.246156250000000000e+08,-1.283613899374642813e+02,-2.100000000000000000e+02,-1.283951670040847262e+02
-2.244937500000000000e+08,-1.262850776893953366e+02,-2.100000000000000000e+02,-1.263257051824216433e+02
-2.243718750000000000e+08,-1.248693228379104596e+02,-2.100000000000000000e+02,-1.249212025244538893e+02
-2.242500000000000000e+08,-1.240615763915647847e+02,-2.100000000000000000e+02,-1.241266220293542801e+02
-2.241281250000000000e+08,-1.238228683033893844e+02,-2.100000000000000000e+02,-1.239018608910804176e+02
-2.240062500000000000e+08,-1.241264931628205375e+02,-2.100000000000000000e+02,-1.242195838690676908e+02
-2.238843750000000000e+08,-1.249573426284419497e+02,-2.100000000000000000e+02,-1.250641802077955731e+02
-2.237625000000000000e+08,-1.263136802996463359e+02,-2.100000000000000000e+02,-1.264334295867622586e+02
-2.236406250000000000e+08,-1.282135933542189719e+02,-2.100000000000000000e+02,-1.283450884140448522e+02
-2.235187500000000000e+08,-1.307102184379864411e+02,-2.100000000000000000e+02,-1.308525714563475901e+02
-2.233968750000000000e+08,-1.339244886315711085e+02,-2.100000000000000000e+02,-1.340786022327052365e+02
-2.232750000000000000e+08,-1.381162342051638916e+02,-2.100000000000000000e+02,-1.382877212598265260e+02
-2.231531250000000000e+08,-1.438080301621293984e+02,-2.100000000000000000e+02,-1.440071860825518115e+02
-2.230312500000000000e+08,-1.505457097421688104e+02,-2.100000000000000000e+02,-1.506517209109706528e+02
-2.229093750000000000e+08,-1.495921753558483829e+02,-2.100000000000000000e+02,-1.495127126662747230e+02
-2.227875000000000000e+08,-1.467036950438524627e+02,-2.100000000000000000e+02,-1.466987180390237313e+02
-2.226656250000000000e+08,-1.453990381244555010e+02,-2.100000000000000000e+02,-1.454749215274325991e+02
-2.225437500000000000e+08,-1.450000354026987281e+02,-2.100000000000000000e+02,-1.451762830658765040e+02
