freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.387531250000000000e+08,-1.618834503443993356e+02,-2.100000000000000000e+02,-1.614337743717601654e+02
-2.386312500000000000e+08,-1.612432118661527909e+02,-2.100000000000000000e+02,-1.613845882286153994e+02
-2.385093750000000000e+08,-1.605076624508844816e+02,-2.100000000000000000e+02,-1.602317278302058980e+02
-2.383875000000000000e+08,-1.598017324214782491e+02,-2.100000000000000000e+02,-1.587545959909384692e+02
-2.382656250000000000e+08,-1.590026184556476778e+02,-2.100000000000000000e+02,-1.573026099152124573e+02
-2.381437500000000000e+08,-1.582502916240630384e+02,-2.100000000000000000e+02,-1.561517389907082247e+02
-2.380218750000000000e+08,-1.577269683645615146e+02,-2.100000000000000000e+02,-1.554079177092334589e+02
-2.379000000000000000e+08,-1.575716308525584850e+02,-2.100000000000000000e+02,-1.550867965379293310e+02
-2.377781250000000000e+08,-1.578144637965243362e+02,-2.100000000000000000e+02,-1.551406015861013259e+02
-2.376562500000000000e+08,-1.583630270071286077e+02,-2.100000000000000000e+02,-1.554829108874426140e+02
-2.375343750000000000e+08,-1.591210325089722915e+02,-2.100000000000000000e+02,-1.560757639459311577e+02
-2.374125000000000000e+08,-1.601705446541539004e+02,-2.100000000000000000e+02,-1.570171204746950480e+02
-2.372906250000000000e+08,-1.617456787823317086e+02,-2.100000000000000000e+02,-1.585023081877238553e+02
-2.371687500000000000e+08,-1.639471072886470608e+02,-2.100000000000000000e+02,-1.606780451015034146e+02
-2.370468750000000000e+08,-1.665421210667826699e+02,-2.100000000000000000e+02,-1.635816446364445369e+02
-2.369250000000000000e+08,-1.677835850927781394e+02,-2.100000000000000000e+02,-1.667651238807421805e+02
-2.368031250000000000e+08,-1.620024568827107032e+02,-2.100000000000000000e+02,-1.633476144458176122e+02
-2.366812500000000000e+08,-1.551289023959299413e+02,-2.100000000000000000e+02,-1.561658928528194963e+02
-2.365593750000000000e+08,-1.498880300686772387e+02,-2.100000000000000000e+02,-1.506779847724264982e+02
-2.364375000000000000e+08,-1.459922439258133124e+02,-2.100000000000000000e+02,-1.466493915581310432e+02
-2.363156250000000000e+08,-1.431437482086594173e+02,-2.100000000000000000e+02,-1.437217712655848629e+02
-2.361937500000000000e+08,-1.411584235403385037e+02,-2.100000000000000000e+02,-1.416854386826656196e+02
-2.360718750000000000e+08,-1.399250132069587380e+02,-2.100000000000000000e+02,-1.404176989851549138e+02
-2.359500000000000000e+08,-1.393787282516859136e+02,-2.100000000000000000e+02,-1.398480708682450597e+02
-2.358281250000000000e+08,-1.394877856642771974e+02,-2.100000000000000000e+02,-1.399418117865744762e+02
-2.357062500000000000e+08,-1.402476275518945386e+02,-2.100000000000000000e+02,-1.406929543480091525e+02
-2.355843750000000000e+08,-1.416805947147238385e+02,-2.100000000000000000e+02,-1.421235466627583719e+02
-2.354625000000000000e+08,-1.438412191488138205e+02,-2.100000000000000000e+02,-1.442888873817288413e+02
-2.353406250000000000e+08,-1.468302243305387833e+02,-2.100000000000000000e+02,-1.472910231192695392e+02
-2.352187500000000000e+08,-1.508269682855313647e+02,-2.100000000000000000e+02,-1.513027012500217268e+02
-2.350968750000000000e+08,-1.561705745839001054e+02,-2.100000000000000000e+02,-1.565541161164928496e+02
-2.349750000000000000e+08,-1.635386474609187246e+02,-2.100000000000000000e+02,-1.625012829112873476e+02
-2.348531250000000000e+08,-1.710382160208378082e+02,-2.100000000000000000e+02,-1.642562913413874810e+02
-2.347312500000000000e+08,-1.673114537541572417e+02,-2.100000000000000000e+02,-1.624345095918187383e+02
-2.346093750000000000e+08,-1.632974745037041089e+02,-2.100000000000000000e+02,-1.608333907152369875e+02
-2.344875000000000000e+08,-1.603903211800990221e+02,-2.100000000000000000e+02,-1.596118757154679315e+02
-2.343656250000000000e+08,-1.583724813367996944e+02,-2.100000000000000000e+02,-1.587907567519775114e+02
-2.342437500000000000e+08,-1.571591647593707535e+02,-2.100000000000000000e+02,-1.585121302151638929e+02
-2.341218750000000000e+08,-1.566230646414938406e+02,-2.100000000000000000e+02,-1.588624486504594131e+02
-2.340000000000000000e+08,-1.565801533057768324e+02,-2.100000000000000000e+02,-1.597600638261337735e+02
-2.338781250000000000e+08,-1.567903210918547074e+02,-2.100000000000000000e+02,-1.607585972057262040e+02
-2.337562500000000000e+08,-1.570603755437329880e+02,-2.100000000000000000e+02,-1.611171813019027184e+02
-2.336343750000000000e+08,-1.574335719781111891e+02,-2.100000000000000000e+02,-1.608085949944978665e+02
-2.335125000000000000e+08,-1.581815753661904012e+02,-2.100000000000000000e+02,-1.605754495676824831e+02
-2.333906250000000000e+08,-1.595298086138167548e+02,-2.100000000000000000e+02,-1.607395235442342880e+02
-2.332687500000000000e+08,-1.613263260768260920e+02,-2.100000000000000000e+02,-1.610321939191209140e+02
-2.331468750000000000e+08,-1.628571408781742207e+02,-2.100000000000000000e+02,-1.613965610661197729e+02
-2.330250000000000000e+08,-1.621867731755847615e+02,-2.100000000000000000e+02,-1.615656248748467192e+02
-2.329031250000000000e+08,-1.569270540516730250e+02,-2.100000000000000000e+02,-1.574896211000358619e+02
-2.327812500000000000e+08,-1.508319725624030809e+02,-2.100000000000000000e+02,-1.510669042769400221e+02
-2.326593750000000000e+08,-1.458875491711968948e+02,-2.100000000000000000e+02,-1.458390117499984626e+02
-2.325375000000000000e+08,-1.420971564960474325e+02,-2.100000000000000000e+02,-1.419051106823193322e+02
-2.324156250000000000e+08,-1.392707027836460725e+02,-2.100000000000000000e+02,-1.390060545350522432e+02
-2.322937500000000000e+08,-1.372638239067761106e+02,-2.100000000000000000e+02,-1.369612976460740867e+02
-2.321718750000000000e+08,-1.359816077380519346e+02,-2.100000000000000000e+02,-1.356594952066301119e+02
-2.320500000000000000e+08,-1.353648810560029858e+02,-2.100000000000000000e+02,-1.350338408024165915e+02
-2.319281250000000000e+08,-1.353802485441295858e+02,-2.100000000000000000e+02,-1.350473183690074563e+02
-2.318062500000000000e+08,-1.360142308900009311e+02,-2.100000000000000000e+02,-1.356847800147385215e+02
-2.316843750000000000e+08,-1.372702764063476479e+02,-2.100000000000000000e+02,-1.369489736443788104e+02
-2.315625000000000000e+08,-1.391679325435773649e+02,-2.100000000000000000e+02,-1.388589616375290348e+02
-2.314406250000000000e+08,-1.417443700069420913e+02,-2.100000000000000000e+02,-1.414499772493633714e+02
-2.313187500000000000e+08,-1.450604267874470281e+02,-2.100000000000000000e+02,-1.447726717688706799e+02
-2.311968750000000000e+08,-1.492176044434771711e+02,-2.100000000000000000e+02,-1.488776091916795679e+02
-2.310750000000000000e+08,-1.543815042168198204e+02,-2.100000000000000000e+02,-1.536748409905121662e+02
-2.309531250000000000e+08,-1.604182359748049862e+02,-2.100000000000000000e+02,-1.580677427698038002e+02
-2.308312500000000000e+08,-1.632913662597908910e+02,-2.100000000000000000e+02,-1.593016784690337033e+02
-2.307093750000000000e+08,-1.610776800930652257e+02,-2.100000000000000000e+02,-1.583276177427407561e+02
-2.305875000000000000e+08,-1.591322821747882585e+02,-2.100000000000000000e+02,-1.573692233252020287e+02
-2.304656250000000000e+08,-1.580856645075813276e+02,-2.100000000000000000e+02,-1.567664280528773588e+02
-2.303437500000000000e+08,-1.576458356427154968e+02,-2.100000000000000000e+02,-1.563491827353310271e+02
-2.302218750000000000e+08,-1.575750531727374266e+02,-2.100000000000000000e+02,-1.559594934082954865e+02
-2.301000000000000000e+08,-1.577441791384505336e+02,-2.100000000000000000e+02,-1.555919339451405108e+02
-2.299781250000000000e+08,-1.581452271920502710e+02,-2.100000000000000000e+02,-1.553645754750328365e+02
-2.298562500000000000e+08,-1.588664027997703272e+02,-2.100000000000000000e+02,-1.554162789718981514e+02
-2.297343750000000000e+08,-1.600338266289088551e+02,-2.100000000000000000e+02,-1.558449692202243568e+02
-2.296125000000000000e+08,-1.616987981980422546e+02,-2.100000000000000000e+02,-1.566769237312197731e+02
-2.294906250000000000e+08,-1.635386258648275941e+02,-2.100000000000000000e+02,-1.578133652535707938e+02
-2.293687500000000000e+08,-1.646282866105109974e+02,-2.100000000000000000e+02,-1.589979856107422052e+02
-2.292468750000000000e+08,-1.648234840981353955e+02,-2.100000000000000000e+02,-1.600176065690806126e+02
-2.291250000000000000e+08,-1.649906732743330053e+02,-2.100000000000000000e+02,-1.608830714762468688e+02
-2.290031250000000000e+08,-1.629177506794337660e+02,-2.100000000000000000e+02,-1.606163325341426571e+02
-2.288812500000000000e+08,-1.574319358804170861e+02,-2.100000000000000000e+02,-1.572481005441500201e+02
-2.287593750000000000e+08,-1.522947525616097550e+02,-2.100000000000000000e+02,-1.527501538141130766e+02
-2.286375000000000000e+08,-1.483296698640897660e+02,-2.100000000000000000e+02,-1.489271442836515007e+02
-2.285156250000000000e+08,-1.453568533344115963e+02,-2.100000000000000000e+02,-1.459845637926175641e+02
-2.283937500000000000e+08,-1.431866228836879031e+02,-2.100000000000000000e+02,-1.438156236632898981e+02
-2.282718750000000000e+08,-1.416911349339426920e+02,-2.100000000000000000e+02,-1.423121286193023423e+02
-2.281500000000000000e+08,-1.407873546769577899e+02,-2.100000000000000000e+02,-1.413973994838787576e+02
-2.280281250000000000e+08,-1.404223635550927156e+02,-2.100000000000000000e+02,-1.410224911690852139e+02
-2.279062500000000000e+08,-1.405659979934817727e+02,-2.100000000000000000e+02,-1.411611844163776368e+02
-2.277843750000000000e+08,-1.412095770362986968e+02,-2.100000000000000000e+02,-1.418082062016569012e+02
-2.276625000000000000e+08,-1.423706056620997913e+02,-2.100000000000000000e+02,-1.429812246633171640e+02
-2.275406250000000000e+08,-1.441051801494740232e+02,-2.100000000000000000e+02,-1.447271667312764407e+02
-2.274187500000000000e+08,-1.465323861187924308e+02,-2.100000000000000000e+02,-1.471331726194355838e+02
-2.272968750000000000e+08,-1.498731286764621018e+02,-2.100000000000000000e+02,-1.503333164175924992e+02
-2.271750000000000000e+08,-1.543841630881466642e+02,-2.100000000000000000e+02,-1.544013076981976837e+02
-2.270531250000000000e+08,-1.584188239205189461e+02,-2.100000000000000000e+02,-1.582281678248786250e+02
-2.269312500000000000e+08,-1.566324588947042855e+02,-2.100000000000000000e+02,-1.579812916525799551e+02
-2.268093750000000000e+08,-1.535411005568311111e+02,-2.100000000000000000e+02,-1.552484873676679626e+02
-2.266875000000000000e+08,-1.513355792000021438e+02,-2.100000000000000000e+02,-1.526888370818363398e+02
-2.265656250000000000e+08,-1.497471721962032234e+02,-2.100000000000000000e+02,-1.505974372291450720e+02
-2.264437500000000000e+08,-1.485822909076158567e+02,-2.100000000000000000e+02,-1.490071013490410792e+02
-2.263218750000000000e+08,-1.477947484695028209e+02,-2.100000000000000000e+02,-1.479531592727601605e+02
-2.262000000000000000e+08,-1.473642656253217353e+02,-2.100000000000000000e+02,-1.474287505888750616e+02
-2.260781250000000000e+08,-1.472374190872612871e+02,-2.100000000000000000e+02,-1.473795192460324870e+02
-2.259562500000000000e+08,-1.473578003682019357e+02,-2.100000000000000000e+02,-1.477370122678320854e+02
-2.258343750000000000e+08,-1.477508423774640391e+02,-2.100000000000000000e+02,-1.484811407368786149e+02
-2.257125000000000000e+08,-1.485679041152513946e+02,-2.100000000000000000e+02,-1.496848916134736101e+02
-2.255906250000000000e+08,-1.500156177315138848e+02,-2.100000000000000000e+02,-1.514358793576041933e+02
-2.254687500000000000e+08,-1.521289045044725015e+02,-2.100000000000000000e+02,-1.534586334054599206e+02
-2.253468750000000000e+08,-1.540069968767321598e+02,-2.100000000000000000e+02,-1.543657740737772883e+02
-2.252250000000000000e+08,-1.529137237262562508e+02,-2.100000000000000000e+02,-1.524687169668956130e+02
-2.251031250000000000e+08,-1.486342341814808492e+02,-2.100000000000000000e+02,-1.482489735981620811e+02
-2.249812500000000000e+08,-1.437254564438417503e+02,-2.100000000000000000e+02,-1.434097579256296058e+02
-2.248593750000000000e+08,-1.393430538489390074e+02,-2.100000000000000000e+02,-1.390563448841212448e+02
-2.247375000000000000e+08,-1.357510744477055482e+02,-2.100000000000000000e+02,-1.354994923533739382e+02
-2.246156250000000000e+08,-1.329476101880536021e+02,-2.100000000000000000e+02,-1.327378855429795124e+02
-2.244937500000000000e+08,-1.308694841018064210e+02,-2.100000000000000000e+02,-1.307029126414221025e+02
-2.243718750000000000e+08,-1.294517778559435328e+02,-2.100000000000000000e+02,-1.293267726005819327e+02
-2.242500000000000000e+08,-1.286418813378305970e+02,-2.100000000000000000e+02,-1.285560084159189955e+02
-2.241281250000000000e+08,-1.284008119685988447e+02,-2.100000000000000000e+02,-1.283517921974517435e+02
-2.240062500000000000e+08,-1.287019164462845424e+02,-2.100000000000000000e+02,-1.286880899788318970e+02
-2.238843750000000000e+08,-1.295302572436585820e+02,-2.100000000000000000e+02,-1.295508898884926907e+02
-2.237625000000000000e+08,-1.308844588789758632e+02,-2.100000000000000000e+02,-1.309401631558413328e+02
-2.236406250000000000e+08,-1.327832469858901732e+02,-2.100000000000000000e+02,-1.328768404358945361e+02
-2.235187500000000000e+08,-1.352808254769585687e+02,-2.100000000000000000e+02,-1.354192811881706575e+02
-2.233968750000000000e+08,-1.385001305458076217e+02,-2.100000000000000000e+02,-1.386993990272808048e+02
-2.232750000000000000e+08,-1.427062555302919122e+02,-2.100000000000000000e+02,-1.430040908788160152e+02
-2.231531250000000000e+08,-1.484423777482780338e+02,-2.100000000000000000e+02,-1.489179790424865075e+02
-2.230312500000000000e+08,-1.552912440147186146e+02,-2.100000000000000000e+02,-1.554558639487653693e+02
-2.229093750000000000e+08,-1.541735653299634237e+02,-2.100000000000000000e+02,-1.533070974165904659e+02
-2.227875000000000000e+08,-1.512138588257842571e+02,-2.100000000000000000e+02,-1.503585370762361322e+02
-2.226656250000000000e+08,-1.498834730054742010e+02,-2.100000000000000000e+02,-1.489717149621980070e+02
-2.225437500000000000e+08,-1.494703289359478333e+02,-2.100000000000000000e+02,-1.484280248446567612e+02
-2.224218750000000000e+08,-1.495584154102040202e+02,-2.100000000000000000e+02,-1.483409823660984728e+02
-2.223000000000000000e+08,-1.499968904634559976e+02,-2.100000000000000000e+02,-1.485456802343810523e+02
-2.221781250000000000e+08,-1.507562746315012419e+02,-2.100000000000000000e+02,-1.489667621773381541e+02
-2.220562500000000000e+08,-1.517951910614470705e+02,-2.100000000000000000e+02,-1.495416725905246835e+02
-2.219343750000000000e+08,-1.530014237954101759e+02,-2.100000000000000000e+02,-1.502316581584910864e+02
-2.218125000000000000e+08,-1.542821210796428204e+02,-2.100000000000000000e+02,-1.510982750281363280e+02
-2.216906250000000000e+08,-1.557677167711132427e+02,-2.100000000000000000e+02,-1.523554339671972002e+02
-2.215687500000000000e+08,-1.579229057549386539e+02,-2.100000000000000000e+02,-1.543780090553257196e+02
-2.214468750000000000e+08,-1.616102246271763931e+02,-2.100000000000000000e+02,-1.578067850155787823e+02
-2.213250000000000000e+08,-1.667498277154231232e+02,-2.100000000000000000e+02,-1.633104227349800226e+02
-2.212031250000000000e+08,-1.614028490675815135e+02,-2.100000000000000000e+02,-1.611063227681751755e+02
-2.210812500000000000e+08,-1.549686466752353340e+02,-2.100000000000000000e+02,-1.545561403736290913e+02
-2.209593750000000000e+08,-1.502819984153138648e+02,-2.100000000000000000e+02,-1.498871999423566876e+02
-2.208375000000000000e+08,-1.465948474676934552e+02,-2.100000000000000000e+02,-1.462892907423068607e+02
-2.207156250000000000e+08,-1.436425756462917036e+02,-2.100000000000000000e+02,-1.434159855562000985e+02
-2.205937500000000000e+08,-1.413272242634613463e+02,-2.100000000000000000e+02,-1.411546789091480605e+02
-2.204718750000000000e+08,-1.395943982586884147e+02,-2.100000000000000000e+02,-1.394569585295179763e+02
-2.203500000000000000e+08,-1.384035023260197477e+02,-2.100000000000000000e+02,-1.382907675989656298e+02
-2.202281250000000000e+08,-1.377241567071970678e+02,-2.100000000000000000e+02,-1.376325520247985992e+02
-2.201062500000000000e+08,-1.375388624145375616e+02,-2.100000000000000000e+02,-1.374700589764059089e+02
-2.199843750000000000e+08,-1.378474921446427004e+02,-2.100000000000000000e+02,-1.378080755026848578e+02
-2.198625000000000000e+08,-1.386734674106668024e+02,-2.100000000000000000e+02,-1.386764203244496230e+02
-2.197406250000000000e+08,-1.400735615127183280e+02,-2.100000000000000000e+02,-1.401428393008788760e+02
-2.196187500000000000e+08,-1.421573334153331416e+02,-2.100000000000000000e+02,-1.423394329931522577e+02
-2.194968750000000000e+08,-1.451347022238595912e+02,-2.100000000000000000e+02,-1.455313733164202858e+02
-2.193750000000000000e+08,-1.494573054678180597e+02,-2.100000000000000000e+02,-1.503501835986996582e+02
-2.192531250000000000e+08,-1.562996660721605622e+02,-2.100000000000000000e+02,-1.589946863763184979e+02
-2.191312500000000000e+08,-1.631986256645871265e+02,-2.100000000000000000e+02,-1.639197908014988059e+02
-2.190093750000000000e+08,-1.569373213678446746e+02,-2.100000000000000000e+02,-1.559707566858037353e+02
-2.188875000000000000e+08,-1.535737308993641363e+02,-2.100000000000000000e+02,-1.531376046120884666e+02
-2.187656250000000000e+08,-1.519070757371205218e+02,-2.100000000000000000e+02,-1.519583734215412392e+02
-2.186437500000000000e+08,-1.510171354130674786e+02,-2.100000000000000000e+02,-1.514691833868229764e+02
-2.185218750000000000e+08,-1.505990787257918839e+02,-2.100000000000000000e+02,-1.512989986816030523e+02
-2.184000000000000000e+08,-1.505713023781440825e+02,-2.100000000000000000e+02,-1.513263863383663477e+02
-2.182781250000000000e+08,-1.508901616123272333e+02,-2.100000000000000000e+02,-1.515050152984523493e+02
-2.181562500000000000e+08,-1.514734875998444750e+02,-2.100000000000000000e+02,-1.517771977832914843e+02
-2.180343750000000000e+08,-1.522304106389017306e+02,-2.100000000000000000e+02,-1.521199289090723141e+02
-2.179125000000000000e+08,-1.531812881992860582e+02,-2.100000000000000000e+02,-1.526473788414942305e+02
