freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.251031250000000000e+08,-2.047227234881296170e+02,-3.000000000000000000e+02,-2.047227234881296170e+02
-2.249812500000000000e+08,-2.028832831590601700e+02,-3.000000000000000000e+02,-2.028832831590601700e+02
-2.248593750000000000e+08,-2.008534499058886240e+02,-3.000000000000000000e+02,-2.008534499058886240e+02
-2.247375000000000000e+08,-1.987630782481178642e+02,-3.000000000000000000e+02,-1.987630782481178642e+02
-2.246156250000000000e+08,-1.967951349086450250e+02,-3.000000000000000000e+02,-1.967951349086450250e+02
-2.244937500000000000e+08,-1.951209545565032215e+02,-3.000000000000000000e+02,-1.951209545565032215e+02
-2.243718750000000000e+08,-1.938560275327304510e+02,-3.000000000000000000e+02,-1.938560275327304510e+02
-2.242500000000000000e+08,-1.930627524211192849e+02,-3.000000000000000000e+02,-1.930627524211192849e+02
-2.241281250000000000e+08,-1.927693545246042959e+02,-3.000000000000000000e+02,-1.927693545246042959e+02
-2.240062500000000000e+08,-1.929842209830288198e+02,-3.000000000000000000e+02,-1.929842209830288198e+02
-2.238843750000000000e+08,-1.937005731328181923e+02,-3.000000000000000000e+02,-1.937005731328181923e+02
-2.237625000000000000e+08,-1.948904858703316734e+02,-3.000000000000000000e+02,-1.948904858703316734e+02
-2.236406250000000000e+08,-1.964868558531957206e+02,-3.000000000000000000e+02,-1.964868558531957206e+02
-2.235187500000000000e+08,-1.983577357664267424e+02,-3.000000000000000000e+02,-1.983577357664267424e+02
-2.233968750000000000e+08,-2.003050844130116275e+02,-3.000000000000000000e+02,-2.003050844130116275e+02
-2.232750000000000000e+08,-2.021499605449960200e+02,-3.000000000000000000e+02,-2.021499605449960200e+02
-2.231531250000000000e+08,-2.038709642839787932e+02,-3.000000000000000000e+02,-2.038709642839787932e+02
-2.230312500000000000e+08,-2.055978319911844494e+02,-3.000000000000000000e+02,-2.055978319911844494e+02
-2.229093750000000000e+08,-2.074282316415710739e+02,-3.000000000000000000e+02,-2.074282316415710739e+02
-2.227875000000000000e+08,-2.092659594400792855e+02,-3.000000000000000000e+02,-2.092659594400792855e+02
-2.226656250000000000e+08,-2.108285510856869394e+02,-3.000000000000000000e+02,-2.108285510856869394e+02
-2.225437500000000000e+08,-2.119111200844388065e+02,-3.000000000000000000e+02,-2.119111200844388065e+02
-2.224218750000000000e+08,-2.126259499236014676e+02,-3.000000000000000000e+02,-2.126259499236014676e+02
-2.223000000000000000e+08,-2.132223640525058954e+02,-3.000000000000000000e+02,-2.132223640525058954e+02
-2.221781250000000000e+08,-2.138452527458312318e+02,-3.000000000000000000e+02,-2.138452527458312318e+02
