freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.311968750000000000e+08,-2.344241162436591139e+02,-2.448306825534350537e+02,-2.355676359673815341e+02
-2.310750000000000000e+08,-2.395660875380064851e+02,-2.445136763103635076e+02,-2.400305527899446645e+02
-2.309531250000000000e+08,-2.455297766558261685e+02,-2.444347507691950341e+02,-2.415585675779641122e+02
-2.308312500000000000e+08,-2.483551031832968476e+02,-2.444982208223226507e+02,-2.406885157014522747e+02
-2.307093750000000000e+08,-2.462452906377328361e+02,-2.445499735547953151e+02,-2.397397233028651726e+02
-2.305875000000000000e+08,-2.443533775445701508e+02,-2.444761243852468340e+02,-2.391127171886063820e+02
-2.304656250000000000e+08,-2.433311025797641776e+02,-2.442684093367128355e+02,-2.387292530484984354e+02
-2.303437500000000000e+08,-2.429003549153361519e+02,-2.439874426051163709e+02,-2.385256346957875451e+02
-2.302218750000000000e+08,-2.428277826458992763e+02,-2.436831497294504629e+02,-2.385097019884257463e+02
-2.301000000000000000e+08,-2.429890574223535396e+02,-2.433672002522677644e+02,-2.387585171263643815e+02
-2.299781250000000000e+08,-2.433831087118836933e+02,-2.430420252453467072e+02,-2.393881850622703666e+02
-2.298562500000000000e+08,-2.441036096617047519e+02,-2.427410467752792442e+02,-2.405188013797632038e+02
-2.297343750000000000e+08,-2.452764139367846212e+02,-2.425466284865507589e+02,-2.422456232641684153e+02
-2.296125000000000000e+08,-2.469441394718951699e+02,-2.425839076416108924e+02,-2.445664256073858382e+02
-2.294906250000000000e+08,-2.487681791254439077e+02,-2.430086923997618555e+02,-2.471360811615622595e+02
-2.293687500000000000e+08,-2.498300063431770184e+02,-2.440034857446369472e+02,-2.490853714515513957e+02
-2.292468750000000000e+08,-2.500229992422522969e+02,-2.457643502976310117e+02,-2.502400870921592855e+02
-2.291250000000000000e+08,-2.502006546044670188e+02,-2.482743087950292988e+02,-2.509755321500407206e+02
-2.290031250000000000e+08,-2.481448434740367475e+02,-2.498683461377652861e+02,-2.478941000140449376e+02
-2.288812500000000000e+08,-2.426847682003127602e+02,-2.479045889749298510e+02,-2.421493230478213832e+02
-2.287593750000000000e+08,-2.375606514342523496e+02,-2.449917131707363183e+02,-2.373276094755803740e+02
-2.286375000000000000e+08,-2.336012197867576390e+02,-2.428686291776432711e+02,-2.336623317867745016e+02
-2.285156250000000000e+08,-2.306307315652107093e+02,-2.415967147537709820e+02,-2.309150452135756098e+02
-2.283937500000000000e+08,-2.284615172703502139e+02,-2.410218665275115768e+02,-2.289078045040512848e+02
-2.282718750000000000e+08,-2.269668750834391062e+02,-2.410030774485122436e+02,-2.275264831940006616e+02
-2.281500000000000000e+08,-2.260643637648990705e+02,-2.414073923083331863e+02,-2.266970225684179070e+02
-2.280281250000000000e+08,-2.257011620593983707e+02,-2.420835019549079732e+02,-2.263707413282307641e+02
-2.279062500000000000e+08,-2.258466945080920141e+02,-2.428527474946756683e+02,-2.265170992807477717e+02
-2.277843750000000000e+08,-2.264913621287044521e+02,-2.435480200400314175e+02,-2.271214399478210737e+02
-2.276625000000000000e+08,-2.276512923363694654e+02,-2.440910428503998446e+02,-2.281861979391487694e+02
-2.275406250000000000e+08,-2.293807393727169313e+02,-2.445162872739190902e+02,-2.297335394961457951e+02
-2.274187500000000000e+08,-2.317959482690578454e+02,-2.448933399870998358e+02,-2.318026062577429229e+02
-2.272968750000000000e+08,-2.351110903497599054e+02,-2.452393104055757362e+02,-2.344114511111459649e+02
-2.271750000000000000e+08,-2.395614255957649448e+02,-2.455097758927048517e+02,-2.373521756583009790e+02
-2.270531250000000000e+08,-2.435169081420184511e+02,-2.456588052088361280e+02,-2.395554394413170485e+02
-2.269312500000000000e+08,-2.418449327465773422e+02,-2.456867772094983593e+02,-2.395068033010750241e+02
-2.268093750000000000e+08,-2.388226185131389343e+02,-2.456092444286747423e+02,-2.380068481546453256e+02
-2.266875000000000000e+08,-2.366507468578047906e+02,-2.453952511859642698e+02,-2.363827056058877929e+02
-2.265656250000000000e+08,-2.350852333055962617e+02,-2.449819560998756458e+02,-2.350174484359959308e+02
-2.264437500000000000e+08,-2.339328438477782868e+02,-2.443763828865362484e+02,-2.339975356528980797e+02
-2.263218750000000000e+08,-2.331465461506323891e+02,-2.437107323611451761e+02,-2.333773150860445753e+02
-2.262000000000000000e+08,-2.327088922683013266e+02,-2.431734723139628045e+02,-2.331835631056511033e+02
-2.260781250000000000e+08,-2.325727462635950076e+02,-2.429206135720914403e+02,-2.333999884323588958e+02
-2.259562500000000000e+08,-2.326894839466484086e+02,-2.430489450501312945e+02,-2.339912633359154484e+02
-2.258343750000000000e+08,-2.330889286692173528e+02,-2.436085631409623034e+02,-2.349716112064084541e+02
