freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.198625000000000000e+08,-2.074376637059330619e+02,-2.099999999285115564e+02,-2.071616612033076308e+02
-2.197406250000000000e+08,-2.073200736212050970e+02,-2.099999999511487658e+02,-2.070823393918799411e+02
-2.196187500000000000e+08,-2.079065807545451321e+02,-2.099999999885873194e+02,-2.077778435756414410e+02
-2.194968750000000000e+08,-2.090385000614168689e+02,-2.099999999664338475e+02,-2.090392166170311157e+02
-2.193750000000000000e+08,-2.095346127996863288e+02,-2.099999999290030814e+02,-2.095732269337628964e+02
-2.192531250000000000e+08,-2.092156923118205896e+02,-2.099999999512459681e+02,-2.092112562286904449e+02
-2.191312500000000000e+08,-2.092315376263815097e+02,-2.099999999881422355e+02,-2.092309201034124726e+02
-2.190093750000000000e+08,-2.097058949203279781e+02,-2.099999999638184249e+02,-2.097424910434314143e+02
-2.188875000000000000e+08,-2.098096862936533853e+02,-2.099999999244864171e+02,-2.098263575567287944e+02
-2.187656250000000000e+08,-2.095359399226209121e+02,-2.099999999478817472e+02,-2.095045714586141230e+02
-2.186437500000000000e+08,-2.095582273045152988e+02,-2.099999999874522132e+02,-2.095404383930213044e+02
-2.185218750000000000e+08,-2.095731905057319864e+02,-2.099999999639716748e+02,-2.096043427029770783e+02
-2.184000000000000000e+08,-2.089655230400341566e+02,-2.099999999240962438e+02,-2.089836115295584591e+02
-2.182781250000000000e+08,-2.084207872882811898e+02,-2.099999999478334303e+02,-2.083959619688343992e+02
-2.181562500000000000e+08,-2.087442651024313136e+02,-2.099999999876255288e+02,-2.087142003588633656e+02
-2.180343750000000000e+08,-2.096368718935419793e+02,-2.099999999622736482e+02,-2.096411374719374408e+02
-2.179125000000000000e+08,-2.098826579706453686e+02,-2.099999999204567871e+02,-2.098949318780524891e+02
-2.177906250000000000e+08,-2.094854910440811295e+02,-2.099999999452162456e+02,-2.094744339676299774e+02
-2.176687500000000000e+08,-2.095058022404551821e+02,-2.099999999873646175e+02,-2.095042905734574106e+02
